delivery_id,order_id,dispatch_date,promised_date,delivered_date,carrier,service_level,delivery_status,delay_days,on_time_in_full,fulfilment_hours,delivery_cost,delay_reason,promised_days,tracking_event_count,delivery_window,shipping_distance_km,signature_required,estimated_carbon_kg
HDEL004590,HORD004590,2018-12-20,2018-12-24,2018-12-22,DHL,Standard,Delivered,0.0,True,65.0,6.92,none,4.0,8.0,Anytime,3.5321,True,0.314
HDEL004591,HORD004591,2018-02-20,2018-02-24,2018-02-24,DHL,Standard,Delivered,0.0,True,71.0,7.78,none,4.0,3.0,Afternoon,1.131,True,1.073
HDEL004592,HORD004592,2018-01-14,2018-01-19,2018-01-18,StarTrack,Standard,Delivered,0.0,True,36.0,9.93,none,5.0,9.0,Morning,7.6829,True,1.35
HDEL004593,HORD004593,2018-08-06,2018-08-09,2018-08-08,StarTrack,Standard,Delivered,0.0,True,55.0,12.03,none,3.0,3.0,Morning,7.2272,True,0.491
HDEL004594,HORD004594,2018-02-26,2018-03-05,2018-03-03,Direct Freight,Standard,Delivered,0.0,True,45.0,9.88,none,7.0,9.0,Morning,6.163,True,0.478
HDEL004595,HORD004595,2018-07-26,2018-07-29,2018-07-29,StarTrack,Standard,Delivered,0.0,True,48.0,11.47,none,3.0,3.0,Morning,4.3645,False,0.324
HDEL004596,HORD004596,2018-06-10,2018-06-13,2018-06-13,Direct Freight,Standard,Delivered,0.0,True,60.0,12.65,none,3.0,7.0,Anytime,9.5775,True,0.596
HDEL004597,HORD004597,2018-04-06,2018-04-13,2018-04-11,Direct Freight,Standard,Delivered,0.0,True,4.0,5.9,none,7.0,4.0,Morning,1.8105,False,0.337
HDEL004598,HORD004598,2018-04-04,2018-04-10,2018-04-08,DHL,Express,Delivered,0.0,True,66.0,17.56,none,6.0,4.0,Anytime,7.6261,True,0.599
HDEL004599,HORD004599,2018-09-24,2018-10-01,2018-09-30,AusPost,Standard,Delivered,0.0,True,50.0,6.68,none,7.0,4.0,Afternoon,0.7974,False,0.274
HDEL004600,HORD004600,2018-03-17,2018-03-23,2018-03-23,Direct Freight,Standard,Delivered,0.0,True,59.0,9.57,none,6.0,3.0,Afternoon,5.9673,True,1.009
HDEL004601,HORD004601,2018-12-29,2019-01-01,2018-12-30,DHL,Standard,Delivered,0.0,True,3.0,8.96,none,3.0,8.0,Morning,3.7703,True,0.586
HDEL004602,HORD004602,2018-04-07,2018-04-12,2018-04-11,Direct Freight,Standard,Delivered,0.0,True,29.0,8.36,none,5.0,6.0,Anytime,6.5139,True,0.475
HDEL004603,HORD004603,2018-01-27,2018-02-03,2018-02-03,StarTrack,Standard,Delivered,0.0,True,44.0,7.97,none,7.0,7.0,Morning,4.0907,True,0.418
HDEL004604,HORD004604,2018-10-15,2018-10-22,2018-10-22,StarTrack,Standard,Delivered,0.0,True,40.0,8.65,none,7.0,7.0,Afternoon,6.9718,True,0.528
HDEL004605,HORD004605,2018-06-14,2018-06-18,2018-06-18,AusPost,Standard,Delivered,0.0,True,50.0,12.28,none,4.0,5.0,Afternoon,6.972,True,0.828
HDEL004606,HORD004606,2018-02-02,2018-02-07,2018-02-10,AusPost,Express,Delivered,3.0,False,35.0,16.41,warehouse_congestion,5.0,7.0,Afternoon,2.0879,False,0.344
HDEL004607,HORD004607,2018-06-08,2018-06-14,2018-06-12,StarTrack,Express,Delivered,0.0,True,71.0,22.59,none,6.0,5.0,Anytime,5.6443,True,1.207
HDEL004608,HORD004608,2018-11-22,2018-11-27,2018-11-27,DHL,Standard,Delivered,0.0,True,72.0,8.77,none,5.0,6.0,Afternoon,4.7549,True,1.143
HDEL004609,HORD004609,2018-04-24,2018-04-29,2018-04-28,Direct Freight,Standard,Delivered,0.0,True,29.0,12.43,none,5.0,7.0,Afternoon,9.1432,True,0.595
HDEL004610,HORD004610,2018-09-29,2018-10-03,2018-10-03,Direct Freight,Standard,Delivered,0.0,True,22.0,6.38,none,4.0,8.0,Morning,0.919,False,0.229
HDEL004611,HORD004611,2018-08-30,2018-09-04,2018-09-04,Direct Freight,Standard,Delivered,0.0,True,40.0,10.67,none,5.0,8.0,Afternoon,5.5057,True,1.185
HDEL004612,HORD004612,2018-02-20,2018-02-23,2018-02-23,Direct Freight,Express,Delivered,0.0,True,66.0,16.68,none,3.0,3.0,Afternoon,7.0833,True,1.226
HDEL004613,HORD004613,2018-05-30,2018-06-04,2018-06-02,StarTrack,Standard,Delivered,0.0,True,32.0,8.81,none,5.0,9.0,Afternoon,5.6988,True,0.54
HDEL004614,HORD004614,2018-12-27,2019-01-01,2018-12-31,AusPost,Standard,Delivered,0.0,True,55.0,7.72,none,5.0,5.0,Afternoon,4.9806,True,0.414
HDEL004615,HORD004615,2018-08-03,2018-08-06,2018-08-05,StarTrack,Standard,Delivered,0.0,True,22.0,10.76,none,3.0,9.0,Afternoon,6.3388,False,0.36
HDEL004616,HORD004616,2018-12-04,2018-12-10,2018-12-08,Direct Freight,Standard,Delivered,0.0,True,58.0,11.52,none,6.0,5.0,Anytime,6.6085,False,0.364
HDEL004617,HORD004617,2018-03-31,2018-04-03,2018-04-03,StarTrack,Standard,Delivered,0.0,True,68.0,6.24,none,3.0,9.0,Morning,0.6613,True,0.9
HDEL004618,HORD004618,2018-03-25,2018-03-30,2018-03-29,DHL,Standard,Delivered,0.0,True,45.0,10.29,none,5.0,3.0,Afternoon,7.1859,True,0.534
HDEL004619,HORD004619,2018-05-11,2018-05-15,2018-05-13,Direct Freight,Standard,Delivered,0.0,True,50.0,5.3,none,4.0,3.0,Anytime,0.5576,True,1.209
HDEL004620,HORD004620,2018-01-24,2018-01-28,2018-01-27,Direct Freight,Standard,Delivered,0.0,True,73.0,8.72,none,4.0,4.0,Morning,3.5321,True,0.773
HDEL004621,HORD004621,2018-05-26,2018-06-02,2018-06-02,AusPost,Standard,Delivered,0.0,True,22.0,9.15,none,7.0,7.0,Afternoon,6.0905,False,0.362
HDEL004622,HORD004622,2018-11-30,2018-12-03,2018-12-02,Direct Freight,Standard,Delivered,0.0,True,19.0,9.0,none,3.0,4.0,Morning,7.38,True,0.529
HDEL004623,HORD004623,2018-12-04,2018-12-07,2018-12-11,StarTrack,Express,Delivered,4.0,False,21.0,20.0,carrier_capacity,3.0,7.0,Morning,7.0974,False,0.531
HDEL004624,HORD004624,2018-07-06,2018-07-10,2018-07-10,DHL,Standard,Delivered,0.0,True,37.0,10.08,none,4.0,8.0,Morning,2.1106,True,0.348
HDEL004625,HORD004625,2018-01-29,2018-02-05,2018-02-04,Direct Freight,Standard,Delivered,0.0,True,30.0,10.51,none,7.0,7.0,Anytime,5.9294,True,0.38
HDEL004626,HORD004626,2018-03-10,2018-03-17,2018-03-15,AusPost,Standard,Delivered,0.0,True,70.0,6.44,none,7.0,6.0,Anytime,0.919,True,0.465
HDEL004627,HORD004627,2018-02-11,2018-02-14,2018-02-13,DHL,Standard,Delivered,0.0,True,44.0,10.28,none,3.0,7.0,Morning,8.5452,True,1.299
HDEL004628,HORD004628,2018-09-28,2018-10-03,2018-10-01,Direct Freight,Standard,Delivered,0.0,True,26.0,10.34,none,5.0,6.0,Morning,6.8145,True,0.487
HDEL004629,HORD004629,2018-05-12,2018-05-15,2018-05-14,Direct Freight,Standard,Delivered,0.0,True,52.0,7.73,none,3.0,8.0,Afternoon,5.5057,True,0.494
HDEL004630,HORD004630,2018-07-01,2018-07-06,2018-07-06,StarTrack,Express,Delivered,0.0,True,41.0,22.22,none,5.0,9.0,Anytime,3.6405,False,0.316
HDEL004631,HORD004631,2018-02-06,2018-02-09,2018-02-08,AusPost,Standard,Delivered,0.0,True,46.0,8.69,none,3.0,6.0,Afternoon,7.5212,True,0.391
HDEL004632,HORD004632,2018-01-26,2018-01-29,2018-01-29,DHL,Standard,Delivered,0.0,True,35.0,8.87,none,3.0,6.0,Morning,6.9423,True,1.704
HDEL004633,HORD004633,2018-05-09,2018-05-15,2018-05-13,AusPost,Express,Delivered,0.0,True,20.0,17.03,none,6.0,3.0,Anytime,2.3445,True,0.523
HDEL004634,HORD004634,2018-10-08,2018-10-12,2018-10-11,AusPost,Standard,Delivered,0.0,True,59.0,8.55,none,4.0,7.0,Afternoon,7.2366,True,1.208
HDEL004635,HORD004635,2018-05-06,2018-05-09,2018-05-09,Direct Freight,Standard,Delivered,0.0,True,67.0,12.15,none,3.0,9.0,Morning,9.2213,True,0.528
HDEL004636,HORD004636,2018-04-02,2018-04-08,2018-04-13,AusPost,Standard,Delivered,5.0,False,58.0,8.07,weather,6.0,4.0,Morning,3.9131,False,0.433
HDEL004637,HORD004637,2018-06-23,2018-06-26,2018-06-26,StarTrack,Standard,Delivered,0.0,True,25.0,11.15,none,3.0,4.0,Afternoon,3.2287,False,0.352
HDEL004638,HORD004638,2018-10-06,2018-10-09,2018-10-08,StarTrack,Standard,Delivered,0.0,True,42.0,6.02,none,3.0,3.0,Anytime,1.7057,True,0.353
HDEL004639,HORD004639,2018-02-06,2018-02-12,2018-02-10,AusPost,Standard,Delivered,0.0,True,60.0,8.11,none,6.0,6.0,Afternoon,3.15,True,0.472
HDEL004640,HORD004640,2018-09-23,2018-09-26,2018-09-30,Direct Freight,Standard,Delivered,4.0,False,22.0,9.54,carrier_capacity,3.0,9.0,Morning,6.6818,True,0.514
HDEL004641,HORD004641,2018-09-09,2018-09-12,2018-09-10,StarTrack,Standard,Delivered,0.0,True,21.0,10.45,none,3.0,5.0,Anytime,6.5932,True,1.138
HDEL004642,HORD004642,2018-08-30,2018-09-05,2018-09-04,StarTrack,Standard,Delivered,0.0,True,24.0,12.3,none,6.0,4.0,Afternoon,8.7019,True,0.899
HDEL004643,HORD004643,2018-02-08,2018-02-11,2018-02-09,DHL,Express,Delivered,0.0,True,13.0,18.1,none,3.0,3.0,Morning,6.5607,False,0.372
HDEL004644,HORD004644,2018-03-08,2018-03-13,2018-03-13,DHL,Standard,Delivered,0.0,True,38.0,9.53,none,5.0,5.0,Anytime,5.6803,False,0.43
HDEL004645,HORD004645,2018-04-19,2018-04-26,2018-04-26,Direct Freight,Standard,Delivered,0.0,True,48.0,7.99,none,7.0,8.0,Morning,3.1272,True,0.413
HDEL004646,HORD004646,2018-10-23,2018-10-30,2018-10-29,Direct Freight,Standard,Delivered,0.0,True,37.0,10.72,none,7.0,3.0,Anytime,7.0172,True,0.394
HDEL004647,HORD004647,2018-02-13,2018-02-17,2018-02-16,DHL,Standard,Delivered,0.0,True,28.0,7.77,none,4.0,4.0,Anytime,0.6581,False,0.291
HDEL004648,HORD004648,2018-05-31,2018-06-05,2018-06-05,AusPost,Standard,Delivered,0.0,True,48.0,8.03,none,5.0,7.0,Anytime,3.968,True,0.377
HDEL004649,HORD004649,2018-12-12,2018-12-16,2018-12-14,Direct Freight,Standard,Delivered,0.0,True,68.0,9.0,none,4.0,6.0,Anytime,6.063,True,0.493
HDEL004650,HORD004650,2018-05-13,2018-05-20,2018-05-20,StarTrack,Express,Delivered,0.0,True,70.0,14.91,none,7.0,5.0,Anytime,0.6613,True,1.013
HDEL004651,HORD004651,2018-06-11,2018-06-15,2018-06-14,DHL,Standard,Delivered,0.0,True,71.0,14.86,none,4.0,6.0,Morning,8.9305,False,0.472
HDEL004652,HORD004652,2018-09-22,2018-09-27,2018-09-26,AusPost,Standard,Delivered,0.0,True,33.0,7.47,none,5.0,5.0,Morning,5.4309,False,0.41
HDEL004653,HORD004653,2018-04-16,2018-04-20,2018-04-20,AusPost,Standard,Delivered,0.0,True,39.0,9.37,none,4.0,5.0,Anytime,4.8491,True,0.626
HDEL004654,HORD004654,2018-11-21,2018-11-24,2018-11-24,StarTrack,Standard,Delivered,0.0,True,3.0,7.21,none,3.0,5.0,Morning,1.6889,False,0.399
HDEL004655,HORD004655,2018-07-18,2018-07-23,2018-07-21,StarTrack,Standard,Delivered,0.0,True,59.0,12.84,none,5.0,8.0,Anytime,7.0838,True,0.459
HDEL004656,HORD004656,2018-03-01,2018-03-08,2018-03-06,StarTrack,Standard,Delivered,0.0,True,50.0,8.4,none,7.0,9.0,Morning,2.3052,True,0.344
HDEL004657,HORD004657,2018-08-11,2018-08-14,2018-08-14,StarTrack,Express,Delivered,0.0,True,11.0,23.25,none,3.0,5.0,Anytime,8.7076,True,1.253
HDEL004658,HORD004658,2018-04-17,2018-04-21,2018-04-20,DHL,Standard,Delivered,0.0,True,16.0,9.32,none,4.0,4.0,Afternoon,6.5015,False,0.466
HDEL004659,HORD004659,2018-07-10,2018-07-17,2018-07-17,DHL,Standard,Delivered,0.0,True,11.0,14.58,none,7.0,9.0,Anytime,7.7035,False,0.521
HDEL004660,HORD004660,2018-02-28,2018-03-04,2018-03-03,DHL,Express,Delivered,0.0,True,26.0,20.11,none,4.0,9.0,Afternoon,7.0172,True,1.279
HDEL004661,HORD004661,2018-10-21,2018-10-26,2018-10-25,DHL,Standard,Delivered,0.0,True,24.0,12.31,none,5.0,5.0,Afternoon,9.2213,False,0.426
HDEL004662,HORD004662,2018-04-20,2018-04-26,2018-04-24,StarTrack,Standard,Delivered,0.0,True,23.0,11.96,none,6.0,9.0,Morning,8.3403,False,1.11
HDEL004663,HORD004663,2018-08-24,2018-08-27,2018-08-26,DHL,Standard,Delivered,0.0,True,23.0,7.32,none,3.0,3.0,Anytime,0.2025,False,0.281
HDEL004664,HORD004664,2018-10-02,2018-10-08,2018-10-08,AusPost,Standard,Delivered,0.0,True,70.0,8.89,none,6.0,4.0,Anytime,5.5917,True,0.481
HDEL004665,HORD004665,2018-06-24,2018-06-28,2018-07-03,Direct Freight,Standard,Delivered,5.0,False,68.0,13.36,carrier_capacity,4.0,9.0,Morning,6.5391,True,0.54
HDEL004666,HORD004666,2018-03-16,2018-03-19,2018-03-18,DHL,Standard,Delivered,0.0,True,68.0,10.67,none,3.0,9.0,Afternoon,7.2156,False,0.46
HDEL004667,HORD004667,2018-07-22,2018-07-27,2018-07-26,Direct Freight,Standard,Delivered,0.0,True,25.0,12.17,none,5.0,4.0,Afternoon,6.8779,True,0.56
HDEL004668,HORD004668,2018-07-14,2018-07-20,2018-07-20,AusPost,Express,Delivered,0.0,True,42.0,20.21,none,6.0,9.0,Anytime,5.4352,True,0.56
HDEL004669,HORD004669,2018-08-30,2018-09-04,2018-09-04,Direct Freight,Standard,Delivered,0.0,True,17.0,10.4,none,5.0,7.0,Anytime,5.5236,True,0.397
HDEL004670,HORD004670,2018-12-09,2018-12-15,2018-12-14,DHL,Standard,Delivered,0.0,True,37.0,10.26,none,6.0,8.0,Afternoon,6.7811,True,0.551
HDEL004671,HORD004671,2018-07-14,2018-07-17,2018-07-16,Direct Freight,Standard,Delivered,0.0,True,31.0,12.96,none,3.0,5.0,Anytime,7.0974,True,0.977
HDEL004672,HORD004672,2018-08-26,2018-08-30,2018-08-30,StarTrack,Standard,Delivered,0.0,True,18.0,7.39,none,4.0,8.0,Morning,1.4259,True,0.346
HDEL004673,HORD004673,2018-02-17,2018-02-23,2018-02-23,Direct Freight,Express,Delivered,0.0,True,18.0,19.24,none,6.0,7.0,Morning,5.8441,False,0.407
HDEL004674,HORD004674,2018-02-18,2018-02-23,2018-02-21,DHL,Standard,Delivered,0.0,True,39.0,8.33,none,5.0,5.0,Morning,2.5537,False,0.267
HDEL004675,HORD004675,2018-05-17,2018-05-22,2018-05-20,Direct Freight,Standard,Delivered,0.0,True,44.0,8.59,none,5.0,3.0,Morning,7.0295,False,0.395
HDEL004676,HORD004676,2018-04-24,2018-04-29,2018-04-28,StarTrack,Express,Delivered,0.0,True,13.0,18.31,none,5.0,4.0,Afternoon,5.6803,False,0.374
HDEL004677,HORD004677,2018-08-15,2018-08-20,2018-08-18,DHL,Standard,Delivered,0.0,True,6.0,11.27,none,5.0,9.0,Anytime,3.083,False,0.339
HDEL004678,HORD004678,2018-03-08,2018-03-13,2018-03-12,Direct Freight,Standard,Delivered,0.0,True,71.0,6.61,none,5.0,7.0,Morning,3.1272,True,0.971
HDEL004679,HORD004679,2018-11-12,2018-11-18,2018-11-18,StarTrack,Standard,Delivered,0.0,True,61.0,7.72,none,6.0,5.0,Morning,1.5741,False,0.323
HDEL004680,HORD004680,2018-02-26,2018-03-04,2018-03-03,StarTrack,Standard,Delivered,0.0,True,57.0,9.38,none,6.0,8.0,Afternoon,5.5854,True,0.513
HDEL004681,HORD004681,2018-06-05,2018-06-08,2018-06-08,Direct Freight,Standard,Delivered,0.0,True,29.0,10.04,none,3.0,9.0,Anytime,2.8302,False,0.268
HDEL004682,HORD004682,2018-01-03,2018-01-09,2018-01-09,Direct Freight,Express,Delivered,0.0,True,36.0,19.49,none,6.0,8.0,Afternoon,7.1722,True,0.714
HDEL004683,HORD004683,2018-11-05,2018-11-11,2018-11-09,Direct Freight,Express,Delivered,0.0,True,30.0,17.92,none,6.0,4.0,Anytime,3.6405,False,0.386
HDEL004684,HORD004684,2018-07-09,2018-07-14,2018-07-13,DHL,Standard,Delivered,0.0,True,32.0,10.79,none,5.0,7.0,Afternoon,3.3663,True,0.402
HDEL004685,HORD004685,2018-05-03,2018-05-06,2018-05-05,Direct Freight,Standard,Delivered,0.0,True,34.0,9.98,none,3.0,4.0,Anytime,5.9582,True,0.533
HDEL004686,HORD004686,2018-05-16,2018-05-22,2018-05-27,DHL,Standard,Delivered,5.0,False,60.0,8.13,carrier_capacity,6.0,5.0,Anytime,2.79,False,0.343
HDEL004687,HORD004687,2018-05-16,2018-05-22,2018-05-22,DHL,Standard,Delivered,0.0,True,43.0,10.25,none,6.0,8.0,Anytime,6.653,True,0.502
HDEL004688,HORD004688,2018-11-28,2018-12-01,2018-12-06,StarTrack,Express,Delivered,5.0,False,36.0,20.02,carrier_capacity,3.0,7.0,Morning,5.5396,True,0.753
HDEL004689,HORD004689,2018-04-13,2018-04-17,2018-04-15,StarTrack,Standard,Delivered,0.0,True,69.0,9.28,none,4.0,6.0,Morning,3.9556,True,0.39
HDEL004690,HORD004690,2018-12-26,2018-12-30,2018-12-28,AusPost,Standard,Delivered,0.0,True,62.0,8.09,none,4.0,5.0,Anytime,3.2601,True,0.341
HDEL004691,HORD004691,2018-12-20,2018-12-27,2018-12-25,DHL,Express,Delivered,0.0,True,32.0,21.01,none,7.0,5.0,Afternoon,9.1061,False,0.437
HDEL004692,HORD004692,2018-07-28,2018-08-02,2018-08-01,StarTrack,Standard,Delivered,0.0,True,49.0,10.35,none,5.0,4.0,Morning,3.0499,True,0.365
HDEL004693,HORD004693,2018-11-11,2018-11-14,2018-11-15,Direct Freight,Standard,Delivered,1.0,False,3.0,5.0,carrier_capacity,3.0,4.0,Morning,0.134,True,0.377
HDEL004694,HORD004694,2018-09-19,2018-09-23,2018-09-21,StarTrack,Express,Delivered,0.0,True,54.0,14.8,none,4.0,4.0,Anytime,6.3128,True,0.827
HDEL004695,HORD004695,2018-03-24,2018-03-29,2018-03-28,AusPost,Standard,Delivered,0.0,True,21.0,9.12,none,5.0,4.0,Morning,6.3782,True,1.75
HDEL004696,HORD004696,2018-01-05,2018-01-10,2018-01-10,AusPost,Standard,Delivered,0.0,True,34.0,7.25,none,5.0,4.0,Morning,3.6762,True,0.447
HDEL004697,HORD004697,2018-06-04,2018-06-09,2018-06-14,StarTrack,Standard,Delivered,5.0,False,43.0,10.88,carrier_capacity,5.0,8.0,Afternoon,6.4246,False,0.463
HDEL004698,HORD004698,2018-02-02,2018-02-06,2018-02-04,DHL,Standard,Delivered,0.0,True,55.0,9.26,none,4.0,3.0,Morning,5.9648,True,0.534
HDEL004699,HORD004699,2018-09-01,2018-09-07,2018-09-06,AusPost,Standard,Delivered,0.0,True,73.0,14.08,none,6.0,7.0,Anytime,7.7113,False,0.447
HDEL004700,HORD004700,2018-03-20,2018-03-24,2018-03-24,AusPost,Standard,Delivered,0.0,True,27.0,8.65,none,4.0,7.0,Afternoon,7.1859,True,0.43
HDEL004701,HORD004701,2018-02-22,2018-02-26,2018-02-26,AusPost,Standard,Delivered,0.0,True,32.0,11.53,none,4.0,5.0,Afternoon,7.412,True,1.278
HDEL004702,HORD004702,2018-01-10,2018-01-14,2018-01-14,AusPost,Standard,Delivered,0.0,True,24.0,8.04,none,4.0,5.0,Morning,5.0798,False,0.422
HDEL004703,HORD004703,2018-05-16,2018-05-21,2018-05-20,Direct Freight,Standard,Delivered,0.0,True,25.0,6.84,none,5.0,8.0,Afternoon,1.9834,True,0.466
HDEL004704,HORD004704,2018-02-03,2018-02-07,2018-02-05,Direct Freight,Standard,Delivered,0.0,True,29.0,8.75,none,4.0,3.0,Afternoon,6.7151,False,0.424
HDEL004705,HORD004705,2018-11-30,2018-12-07,2018-12-05,AusPost,Standard,Delivered,0.0,True,31.0,7.98,none,7.0,3.0,Morning,5.5396,False,0.45
HDEL004706,HORD004706,2018-02-08,2018-02-14,2018-02-12,StarTrack,Standard,Delivered,0.0,True,50.0,8.17,none,6.0,9.0,Anytime,5.8629,False,0.401
HDEL004707,HORD004707,2018-07-10,2018-07-14,2018-07-14,Direct Freight,Standard,Delivered,0.0,True,12.0,10.57,none,4.0,4.0,Morning,2.8334,True,0.954
HDEL004708,HORD004708,2018-12-20,2018-12-23,2018-12-28,AusPost,Standard,Delivered,5.0,False,8.0,10.07,carrier_capacity,3.0,8.0,Afternoon,8.3195,True,0.624
HDEL004709,HORD004709,2018-02-11,2018-02-18,2018-02-17,Direct Freight,Express,Delivered,0.0,True,21.0,14.63,none,7.0,6.0,Afternoon,0.5576,False,0.362
HDEL004710,HORD004710,2018-04-15,2018-04-20,2018-04-19,Direct Freight,Standard,Delivered,0.0,True,12.0,5.48,none,5.0,7.0,Morning,1.5951,True,0.267
HDEL004711,HORD004711,2018-06-27,2018-07-02,2018-07-02,StarTrack,Express,Delivered,0.0,True,67.0,19.55,none,5.0,3.0,Anytime,7.9613,True,1.301
HDEL004712,HORD004712,2018-10-20,2018-10-25,2018-10-25,AusPost,Standard,Delivered,0.0,True,10.0,7.98,none,5.0,9.0,Afternoon,3.9719,True,0.988
HDEL004713,HORD004713,2018-01-23,2018-01-28,2018-01-27,StarTrack,Standard,Delivered,0.0,True,39.0,11.52,none,5.0,9.0,Anytime,8.1608,False,0.538
HDEL004714,HORD004714,2018-08-21,2018-08-28,2018-08-27,DHL,Standard,Delivered,0.0,True,45.0,10.11,none,7.0,8.0,Anytime,5.1255,True,0.428
HDEL004715,HORD004715,2018-08-21,2018-08-27,2018-08-26,DHL,Standard,Delivered,0.0,True,23.0,11.88,none,6.0,6.0,Afternoon,4.2699,True,0.745
HDEL004716,HORD004716,2018-08-22,2018-08-27,2018-08-26,DHL,Express,Delivered,0.0,True,10.0,19.07,none,5.0,7.0,Anytime,0.316,True,0.322
HDEL004717,HORD004717,2018-01-19,2018-01-24,2018-01-22,Direct Freight,Standard,Delivered,0.0,True,50.0,9.36,none,5.0,3.0,Anytime,6.5139,True,0.581
HDEL004718,HORD004718,2018-07-23,2018-07-27,2018-07-27,AusPost,Standard,Delivered,0.0,True,44.0,13.11,none,4.0,9.0,Afternoon,7.9077,True,0.552
HDEL004719,HORD004719,2018-02-20,2018-02-23,2018-02-21,DHL,Standard,Delivered,0.0,True,51.0,6.35,none,3.0,4.0,Morning,1.6376,False,0.252
HDEL004720,HORD004720,2018-01-03,2018-01-08,2018-01-08,Direct Freight,Standard,Delivered,0.0,True,46.0,8.3,none,5.0,7.0,Afternoon,4.1639,False,0.364
HDEL004721,HORD004721,2018-12-01,2018-12-07,2018-12-07,StarTrack,Standard,Delivered,0.0,True,36.0,6.39,none,6.0,9.0,Morning,3.083,False,0.317
HDEL004722,HORD004722,2018-02-17,2018-02-23,2018-02-22,Direct Freight,Standard,Delivered,0.0,True,31.0,7.85,none,6.0,4.0,Afternoon,3.7018,True,0.398
HDEL004723,HORD004723,2018-11-17,2018-11-21,2018-11-22,DHL,Standard,Delivered,1.0,False,7.0,8.37,weather,4.0,4.0,Afternoon,4.8889,False,0.347
HDEL004724,HORD004724,2018-12-21,2018-12-26,2018-12-24,DHL,Standard,Delivered,0.0,True,7.0,8.71,none,5.0,5.0,Anytime,5.1815,False,0.342
HDEL004725,HORD004725,2018-10-20,2018-10-27,2018-10-27,AusPost,Express,Delivered,0.0,True,37.0,15.18,none,7.0,5.0,Afternoon,3.083,True,0.334
HDEL004726,HORD004726,2018-05-04,2018-05-10,2018-05-10,Direct Freight,Standard,Delivered,0.0,True,24.0,8.09,none,6.0,6.0,Anytime,5.7809,True,0.534
HDEL004727,HORD004727,2018-03-05,2018-03-08,2018-03-07,DHL,Standard,Delivered,0.0,True,5.0,10.66,none,3.0,3.0,Afternoon,6.0905,False,0.368
HDEL004728,HORD004728,2018-05-03,2018-05-09,2018-05-07,Direct Freight,Standard,Delivered,0.0,True,5.0,10.43,none,6.0,5.0,Anytime,5.8666,True,0.989
HDEL004729,HORD004729,2018-02-28,2018-03-07,2018-03-05,DHL,Standard,Delivered,0.0,True,32.0,7.6,none,7.0,8.0,Anytime,5.268,True,1.339
HDEL004730,HORD004730,2018-05-16,2018-05-23,2018-05-24,StarTrack,Standard,Delivered,1.0,False,31.0,9.77,carrier_capacity,7.0,8.0,Morning,5.5854,True,0.553
HDEL004731,HORD004731,2018-03-30,2018-04-03,2018-04-02,AusPost,Standard,Delivered,0.0,True,28.0,9.04,none,4.0,4.0,Anytime,6.6085,True,0.517
HDEL004732,HORD004732,2018-05-02,2018-05-05,2018-05-03,DHL,Standard,Delivered,0.0,True,57.0,12.87,none,3.0,9.0,Afternoon,9.0951,False,0.471
HDEL004733,HORD004733,2018-05-26,2018-05-30,2018-05-29,AusPost,Standard,Delivered,0.0,True,66.0,10.22,none,4.0,5.0,Afternoon,5.6803,True,1.159
HDEL004734,HORD004734,2018-09-03,2018-09-10,2018-09-10,StarTrack,Standard,Delivered,0.0,True,63.0,11.22,none,7.0,8.0,Morning,5.8366,False,0.463
HDEL004735,HORD004735,2018-11-12,2018-11-15,2018-11-13,StarTrack,Standard,Delivered,0.0,True,24.0,9.47,none,3.0,5.0,Morning,7.5354,False,0.381
HDEL004736,HORD004736,2018-05-12,2018-05-18,2018-05-17,StarTrack,Express,Delivered,0.0,True,39.0,19.5,none,6.0,9.0,Morning,7.7961,True,0.451
HDEL004737,HORD004737,2018-04-21,2018-04-27,2018-04-29,Direct Freight,Standard,Delivered,2.0,False,55.0,5.48,weather,6.0,9.0,Anytime,1.6352,True,0.318
HDEL004738,HORD004738,2018-08-12,2018-08-19,2018-08-17,DHL,Standard,Delivered,0.0,True,50.0,13.07,none,7.0,9.0,Morning,8.5047,False,0.439
HDEL004739,HORD004739,2018-05-29,2018-06-05,2018-06-07,StarTrack,Standard,Delivered,2.0,False,12.0,6.87,weather,7.0,8.0,Anytime,4.4822,True,1.051
HDEL004740,HORD004740,2018-08-06,2018-08-12,2018-08-11,Direct Freight,Express,Delivered,0.0,True,25.0,25.98,none,6.0,4.0,Afternoon,6.194,False,0.363
HDEL004741,HORD004741,2018-10-14,2018-10-18,2018-10-16,StarTrack,Standard,Delivered,0.0,True,70.0,11.99,none,4.0,7.0,Anytime,8.7478,True,0.451
HDEL004742,HORD004742,2018-06-01,2018-06-07,2018-06-05,AusPost,Standard,Delivered,0.0,True,70.0,6.1,none,6.0,9.0,Afternoon,2.1106,True,0.405
HDEL004743,HORD004743,2018-03-21,2018-03-26,2018-03-24,Direct Freight,Standard,Delivered,0.0,True,13.0,10.01,none,5.0,8.0,Afternoon,8.8786,True,0.493
HDEL004744,HORD004744,2018-07-31,2018-08-04,2018-08-02,StarTrack,Express,Delivered,0.0,True,49.0,24.61,none,4.0,8.0,Afternoon,5.1945,False,0.358
HDEL004745,HORD004745,2018-07-19,2018-07-23,2018-07-23,StarTrack,Standard,Delivered,0.0,True,31.0,10.83,none,4.0,5.0,Anytime,5.4408,True,0.562
