order_item_id,order_id,product_id,quantity,unit_price,line_revenue
HITM0014243,HORD004555,PRD0933,3.0,1263.06,3789.18
HITM0014244,HORD004555,PRD0739,1.0,408.6,408.6
HITM0014245,HORD004556,PRD0615,2.0,196.23,392.46
HITM0014246,HORD004556,PRD0605,1.0,845.14,845.14
HITM0014247,HORD004556,PRD0862,3.0,1387.19,4161.57
HITM0014248,HORD004556,PRD0309,1.0,335.12,335.12
HITM0014249,HORD004557,PRD0217,1.0,2044.02,2044.02
HITM0014250,HORD004557,PRD0085,2.0,304.21,608.42
HITM0014251,HORD004557,PRD0461,2.0,2080.96,4161.92
HITM0014252,HORD004557,PRD0174,1.0,3910.58,3910.58
HITM0014253,HORD004558,PRD0466,1.0,283.41,283.41
HITM0014254,HORD004558,PRD0555,1.0,407.18,407.18
HITM0014255,HORD004558,PRD0170,1.0,71.95,71.95
HITM0014256,HORD004558,PRD0084,2.0,3113.17,6226.34
HITM0014257,HORD004559,PRD0205,1.0,1189.79,1189.79
HITM0014258,HORD004559,PRD0019,1.0,741.78,741.78
HITM0014259,HORD004559,PRD0984,2.0,759.8,1519.6
HITM0014260,HORD004560,PRD0736,1.0,829.44,829.44
HITM0014261,HORD004560,PRD0611,1.0,1602.37,1602.37
HITM0014262,HORD004560,PRD0740,1.0,194.14,194.14
HITM0014263,HORD004561,PRD0563,1.0,270.8,270.8
HITM0014264,HORD004561,PRD0526,3.0,149.19,447.57
HITM0014265,HORD004562,PRD0333,1.0,419.02,419.02
HITM0014266,HORD004562,PRD0426,2.0,284.68,569.36
HITM0014267,HORD004563,PRD0452,1.0,318.36,318.36
HITM0014268,HORD004563,PRD0956,1.0,301.52,301.52
HITM0014269,HORD004563,PRD0872,2.0,1715.8,3431.6
HITM0014270,HORD004563,PRD0266,1.0,424.49,424.49
HITM0014271,HORD004564,PRD0039,1.0,980.04,980.04
HITM0014272,HORD004564,PRD0882,1.0,366.62,366.62
HITM0014273,HORD004565,PRD0923,1.0,283.84,283.84
HITM0014274,HORD004565,PRD0999,2.0,464.57,929.14
HITM0014275,HORD004565,PRD0772,1.0,546.46,546.46
HITM0014276,HORD004565,PRD0360,1.0,14.71,14.71
HITM0014277,HORD004565,PRD0082,1.0,383.13,383.13
HITM0014278,HORD004566,PRD0280,1.0,34.27,34.27
HITM0014279,HORD004566,PRD0372,2.0,763.17,1526.34
HITM0014280,HORD004566,PRD0057,1.0,1403.88,1403.88
HITM0014281,HORD004566,PRD0804,2.0,1164.25,2328.5
HITM0014282,HORD004566,PRD0884,1.0,586.48,586.48
HITM0014283,HORD004567,PRD0411,1.0,1649.5,1649.5
HITM0014284,HORD004567,PRD0348,1.0,1003.34,1003.34
HITM0014285,HORD004567,PRD0745,1.0,805.9,805.9
HITM0014286,HORD004568,PRD0825,1.0,289.25,289.25
HITM0014287,HORD004568,PRD0316,1.0,28.93,28.93
HITM0014288,HORD004568,PRD0129,1.0,416.68,416.68
HITM0014289,HORD004568,PRD0219,1.0,374.02,374.02
HITM0014290,HORD004568,PRD0723,1.0,1236.33,1236.33
HITM0014291,HORD004569,PRD0724,1.0,1250.76,1250.76
HITM0014292,HORD004569,PRD0921,1.0,1711.96,1711.96
HITM0014293,HORD004569,PRD0142,1.0,1815.54,1815.54
HITM0014294,HORD004570,PRD0063,1.0,1124.17,1124.17
HITM0014295,HORD004570,PRD0348,3.0,1003.34,3010.02
HITM0014296,HORD004570,PRD0558,2.0,603.01,1206.02
HITM0014297,HORD004570,PRD0948,1.0,889.57,889.57
HITM0014298,HORD004571,PRD0015,1.0,184.83,184.83
HITM0014299,HORD004571,PRD0767,1.0,122.05,122.05
HITM0014300,HORD004571,PRD0818,1.0,510.62,510.62
HITM0014301,HORD004571,PRD0907,1.0,1869.43,1869.43
HITM0014302,HORD004572,PRD0790,1.0,25.52,25.52
HITM0014303,HORD004572,PRD0531,1.0,2758.01,2758.01
HITM0014304,HORD004572,PRD0688,2.0,231.65,463.3
HITM0014305,HORD004572,PRD0008,2.0,799.44,1598.88
HITM0014306,HORD004573,PRD0700,1.0,258.76,258.76
HITM0014307,HORD004573,PRD0378,1.0,110.97,110.97
HITM0014308,HORD004573,PRD0176,2.0,796.11,1592.22
HITM0014309,HORD004573,PRD0490,1.0,20.66,20.66
HITM0014310,HORD004574,PRD0927,1.0,867.79,867.79
HITM0014311,HORD004574,PRD0101,1.0,1447.07,1447.07
HITM0014312,HORD004574,PRD0786,3.0,211.68,635.04
HITM0014313,HORD004574,PRD0322,1.0,719.5,719.5
HITM0014314,HORD004575,PRD0037,1.0,109.69,109.69
HITM0014315,HORD004575,PRD0760,1.0,405.95,405.95
HITM0014316,HORD004575,PRD0784,2.0,3454.65,6909.3
HITM0014317,HORD004576,PRD0928,2.0,739.11,1478.22
HITM0014318,HORD004576,PRD0378,1.0,110.97,110.97
HITM0014319,HORD004576,PRD0875,2.0,916.11,1832.22
HITM0014320,HORD004577,PRD0485,1.0,518.63,518.63
HITM0014321,HORD004577,PRD0657,1.0,91.2,91.2
HITM0014322,HORD004577,PRD0360,1.0,14.71,14.71
HITM0014323,HORD004578,PRD0264,1.0,721.82,721.82
HITM0014324,HORD004578,PRD0166,2.0,833.21,1666.42
HITM0014325,HORD004578,PRD0593,1.0,1331.28,1331.28
HITM0014326,HORD004578,PRD0117,1.0,1153.53,1153.53
HITM0014327,HORD004579,PRD0110,1.0,250.51,250.51
HITM0014328,HORD004579,PRD0680,2.0,46.75,93.5
HITM0014329,HORD004579,PRD0196,1.0,437.6,437.6
HITM0014330,HORD004579,PRD0191,1.0,1045.12,1045.12
HITM0014331,HORD004580,PRD0570,1.0,98.43,98.43
HITM0014332,HORD004580,PRD0440,1.0,292.13,292.13
HITM0014333,HORD004581,PRD0231,3.0,2034.99,6104.97
HITM0014334,HORD004581,PRD0305,1.0,662.05,662.05
HITM0014335,HORD004582,PRD0530,1.0,376.94,376.94
HITM0014336,HORD004582,PRD0432,2.0,1225.0,2450.0
HITM0014337,HORD004582,PRD0854,1.0,386.3,386.3
HITM0014338,HORD004583,PRD0815,2.0,446.57,893.14
HITM0014339,HORD004583,PRD0218,1.0,838.07,838.07
HITM0014340,HORD004583,PRD0887,1.0,111.87,111.87
HITM0014341,HORD004584,PRD0931,1.0,2080.26,2080.26
HITM0014342,HORD004584,PRD0601,1.0,1666.52,1666.52
HITM0014343,HORD004585,PRD0015,1.0,184.83,184.83
HITM0014344,HORD004585,PRD0650,3.0,367.95,1103.85
HITM0014345,HORD004585,PRD0900,1.0,274.2,274.2
HITM0014346,HORD004585,PRD0348,1.0,1003.34,1003.34
HITM0014347,HORD004586,PRD0650,1.0,367.95,367.95
HITM0014348,HORD004586,PRD0438,1.0,246.04,246.04
HITM0014349,HORD004586,PRD0262,1.0,1522.38,1522.38
HITM0014350,HORD004586,PRD0292,1.0,324.37,324.37
HITM0014351,HORD004586,PRD0170,1.0,71.95,71.95
HITM0014352,HORD004587,PRD0854,1.0,386.3,386.3
HITM0014353,HORD004587,PRD0035,1.0,410.43,410.43
HITM0014354,HORD004587,PRD0453,2.0,934.48,1868.96
HITM0014355,HORD004588,PRD0748,1.0,176.05,176.05
HITM0014356,HORD004588,PRD0555,1.0,407.18,407.18
HITM0014357,HORD004588,PRD0685,1.0,367.73,367.73
HITM0014358,HORD004589,PRD0686,2.0,791.36,1582.72
HITM0014359,HORD004589,PRD0665,2.0,215.81,431.62
HITM0014360,HORD004590,PRD0416,2.0,753.43,1506.86
HITM0014361,HORD004590,PRD0656,1.0,820.33,820.33
HITM0014362,HORD004591,PRD0644,1.0,3489.22,3489.22
HITM0014363,HORD004591,PRD0292,2.0,324.37,648.74
HITM0014364,HORD004591,PRD0367,1.0,1853.15,1853.15
HITM0014365,HORD004592,PRD0186,1.0,223.64,223.64
HITM0014366,HORD004592,PRD0724,1.0,1250.76,1250.76
HITM0014367,HORD004592,PRD0427,1.0,1807.66,1807.66
HITM0014368,HORD004592,PRD0499,1.0,1327.93,1327.93
HITM0014369,HORD004592,PRD0095,1.0,857.11,857.11
HITM0014370,HORD004593,PRD0280,1.0,34.27,34.27
HITM0014371,HORD004593,PRD0517,3.0,1366.6,4099.8
HITM0014372,HORD004594,PRD0610,1.0,21.93,21.93
HITM0014373,HORD004594,PRD0620,1.0,123.89,123.89
HITM0014374,HORD004594,PRD0231,1.0,2034.99,2034.99
HITM0014375,HORD004595,PRD0896,1.0,502.67,502.67
HITM0014376,HORD004595,PRD0368,1.0,807.79,807.79
HITM0014377,HORD004596,PRD0691,1.0,1850.74,1850.74
HITM0014378,HORD004596,PRD0776,1.0,486.13,486.13
HITM0014379,HORD004596,PRD0175,1.0,760.09,760.09
HITM0014380,HORD004597,PRD0749,2.0,633.27,1266.54
HITM0014381,HORD004597,PRD0496,1.0,176.22,176.22
HITM0014382,HORD004598,PRD0935,3.0,249.9,749.7
HITM0014383,HORD004598,PRD0803,1.0,788.9,788.9
HITM0014384,HORD004598,PRD0181,3.0,3070.56,9211.68
HITM0014385,HORD004599,PRD0789,1.0,106.8,106.8
HITM0014386,HORD004599,PRD0900,1.0,274.2,274.2
HITM0014387,HORD004600,PRD0044,1.0,3554.03,3554.03
HITM0014388,HORD004600,PRD0378,1.0,110.97,110.97
HITM0014389,HORD004600,PRD0887,1.0,111.87,111.87
HITM0014390,HORD004600,PRD0288,1.0,171.9,171.9
HITM0014391,HORD004601,PRD0606,2.0,721.57,1443.14
HITM0014392,HORD004601,PRD0231,1.0,2034.99,2034.99
HITM0014393,HORD004601,PRD0537,1.0,2543.03,2543.03
HITM0014394,HORD004601,PRD0219,2.0,374.02,748.04
HITM0014395,HORD004602,PRD0186,1.0,223.64,223.64
HITM0014396,HORD004602,PRD0709,1.0,1423.26,1423.26
HITM0014397,HORD004602,PRD0896,1.0,502.67,502.67
HITM0014398,HORD004602,PRD0010,1.0,15.97,15.97
HITM0014399,HORD004603,PRD0078,2.0,166.61,333.22
HITM0014400,HORD004603,PRD0507,1.0,2300.74,2300.74
HITM0014401,HORD004603,PRD0603,1.0,671.51,671.51
HITM0014402,HORD004604,PRD0895,2.0,862.99,1725.98
HITM0014403,HORD004604,PRD0047,2.0,1258.28,2516.56
HITM0014404,HORD004604,PRD0750,2.0,203.37,406.74
HITM0014405,HORD004605,PRD0804,3.0,1164.25,3492.75
HITM0014406,HORD004605,PRD0060,1.0,97.23,97.23
HITM0014407,HORD004605,PRD0190,1.0,417.54,417.54
HITM0014408,HORD004606,PRD0480,1.0,37.46,37.46
HITM0014409,HORD004606,PRD0010,1.0,15.97,15.97
HITM0014410,HORD004606,PRD0527,1.0,1359.21,1359.21
HITM0014411,HORD004607,PRD0108,2.0,186.84,373.68
HITM0014412,HORD004607,PRD0321,1.0,2990.61,2990.61
HITM0014413,HORD004607,PRD0824,2.0,1637.86,3275.72
HITM0014414,HORD004608,PRD0854,2.0,386.3,772.6
HITM0014415,HORD004608,PRD0463,1.0,533.33,533.33
HITM0014416,HORD004608,PRD0826,1.0,272.89,272.89
HITM0014417,HORD004608,PRD0246,1.0,733.57,733.57
HITM0014418,HORD004609,PRD0260,2.0,73.31,146.62
HITM0014419,HORD004609,PRD0590,3.0,268.79,806.37
HITM0014420,HORD004609,PRD0733,2.0,894.02,1788.04
HITM0014421,HORD004609,PRD0277,2.0,2592.52,5185.04
HITM0014422,HORD004610,PRD0226,1.0,155.94,155.94
HITM0014423,HORD004611,PRD0246,1.0,733.57,733.57
HITM0014424,HORD004611,PRD0709,1.0,1423.26,1423.26
HITM0014425,HORD004611,PRD0944,1.0,2277.06,2277.06
HITM0014426,HORD004612,PRD0933,1.0,1263.06,1263.06
HITM0014427,HORD004612,PRD0484,1.0,1275.63,1275.63
HITM0014428,HORD004612,PRD0566,1.0,47.51,47.51
HITM0014429,HORD004612,PRD0710,1.0,302.55,302.55
HITM0014430,HORD004612,PRD0700,2.0,258.76,517.52
HITM0014431,HORD004613,PRD0187,2.0,1290.47,2580.94
HITM0014432,HORD004613,PRD0466,1.0,283.41,283.41
HITM0014433,HORD004613,PRD0765,2.0,126.56,253.12
HITM0014434,HORD004613,PRD0666,1.0,108.17,108.17
HITM0014435,HORD004614,PRD0068,1.0,190.2,190.2
HITM0014436,HORD004614,PRD0813,3.0,1381.91,4145.73
HITM0014437,HORD004614,PRD0075,1.0,227.56,227.56
HITM0014438,HORD004614,PRD0690,1.0,306.64,306.64
HITM0014439,HORD004615,PRD0150,1.0,27.72,27.72
HITM0014440,HORD004615,PRD0758,1.0,688.14,688.14
HITM0014441,HORD004616,PRD0740,1.0,194.14,194.14
HITM0014442,HORD004617,PRD0984,1.0,759.8,759.8
HITM0014443,HORD004617,PRD0193,2.0,609.21,1218.42
HITM0014444,HORD004618,PRD0169,1.0,1057.68,1057.68
HITM0014445,HORD004618,PRD0945,1.0,888.88,888.88
HITM0014446,HORD004618,PRD0687,1.0,2401.89,2401.89
HITM0014447,HORD004619,PRD0351,1.0,1873.03,1873.03
HITM0014448,HORD004619,PRD0185,1.0,575.43,575.43
HITM0014449,HORD004619,PRD0037,2.0,109.69,219.38
HITM0014450,HORD004619,PRD0577,2.0,941.97,1883.94
HITM0014451,HORD004619,PRD0174,2.0,3910.58,7821.16
HITM0014452,HORD004620,PRD0479,1.0,785.34,785.34
HITM0014453,HORD004620,PRD0158,2.0,464.07,928.14
HITM0014454,HORD004620,PRD0244,1.0,3425.92,3425.92
HITM0014455,HORD004621,PRD0152,1.0,476.3,476.3
HITM0014456,HORD004621,PRD0140,1.0,54.35,54.35
HITM0014457,HORD004622,PRD0109,2.0,516.32,1032.64
HITM0014458,HORD004622,PRD0371,1.0,1060.97,1060.97
HITM0014459,HORD004623,PRD0449,1.0,227.09,227.09
HITM0014460,HORD004623,PRD0136,1.0,107.5,107.5
HITM0014461,HORD004623,PRD0219,1.0,374.02,374.02
HITM0014462,HORD004624,PRD0692,1.0,959.48,959.48
HITM0014463,HORD004624,PRD0993,1.0,489.97,489.97
HITM0014464,HORD004624,PRD0445,2.0,1141.73,2283.46
HITM0014465,HORD004625,PRD0570,1.0,98.43,98.43
HITM0014466,HORD004625,PRD0552,1.0,1832.39,1832.39
HITM0014467,HORD004625,PRD0585,2.0,557.31,1114.62
HITM0014468,HORD004626,PRD0271,1.0,1115.7,1115.7
HITM0014469,HORD004626,PRD0307,3.0,2171.11,6513.33
HITM0014470,HORD004626,PRD0330,1.0,184.25,184.25
HITM0014471,HORD004627,PRD0050,1.0,202.62,202.62
HITM0014472,HORD004627,PRD0484,2.0,1275.63,2551.26
HITM0014473,HORD004627,PRD0795,2.0,808.42,1616.84
HITM0014474,HORD004627,PRD0807,1.0,1536.27,1536.27
HITM0014475,HORD004628,PRD0305,2.0,662.05,1324.1
HITM0014476,HORD004628,PRD0156,3.0,681.59,2044.77
HITM0014477,HORD004628,PRD0293,1.0,399.18,399.18
HITM0014478,HORD004629,PRD0799,1.0,373.98,373.98
HITM0014479,HORD004629,PRD0866,1.0,328.46,328.46
HITM0014480,HORD004629,PRD0989,2.0,961.78,1923.56
HITM0014481,HORD004630,PRD0156,1.0,681.59,681.59
HITM0014482,HORD004630,PRD0882,2.0,366.62,733.24
HITM0014483,HORD004631,PRD0802,1.0,1342.26,1342.26
HITM0014484,HORD004631,PRD0498,2.0,753.34,1506.68
HITM0014485,HORD004632,PRD0144,1.0,1126.55,1126.55
HITM0014486,HORD004632,PRD0111,1.0,1802.88,1802.88
HITM0014487,HORD004632,PRD0294,2.0,1781.81,3563.62
HITM0014488,HORD004633,PRD0955,1.0,418.8,418.8
HITM0014489,HORD004633,PRD0457,1.0,2260.61,2260.61
HITM0014490,HORD004633,PRD0030,1.0,159.51,159.51
HITM0014491,HORD004633,PRD0799,1.0,373.98,373.98
HITM0014492,HORD004633,PRD0739,1.0,408.6,408.6
HITM0014493,HORD004634,PRD0694,1.0,3973.34,3973.34
HITM0014494,HORD004634,PRD0869,1.0,1409.61,1409.61
HITM0014495,HORD004634,PRD0407,1.0,1547.38,1547.38
HITM0014496,HORD004635,PRD0248,1.0,494.67,494.67
HITM0014497,HORD004635,PRD0781,3.0,1410.25,4230.75
HITM0014498,HORD004636,PRD0229,1.0,412.68,412.68
HITM0014499,HORD004636,PRD0337,1.0,92.59,92.59
HITM0014500,HORD004637,PRD0480,1.0,37.46,37.46
HITM0014501,HORD004637,PRD0495,1.0,617.55,617.55
HITM0014502,HORD004637,PRD0666,1.0,108.17,108.17
HITM0014503,HORD004638,PRD0362,1.0,1501.87,1501.87
HITM0014504,HORD004638,PRD0478,1.0,111.87,111.87
HITM0014505,HORD004638,PRD0973,1.0,1395.47,1395.47
HITM0014506,HORD004638,PRD0050,1.0,202.62,202.62
HITM0014507,HORD004638,PRD0560,1.0,230.25,230.25
HITM0014508,HORD004639,PRD0069,2.0,850.31,1700.62
HITM0014509,HORD004639,PRD0037,1.0,109.69,109.69
HITM0014510,HORD004639,PRD0255,2.0,783.42,1566.84
HITM0014511,HORD004640,PRD0216,2.0,56.76,113.52
HITM0014512,HORD004640,PRD0552,1.0,1832.39,1832.39
HITM0014513,HORD004640,PRD0261,2.0,2476.88,4953.76
HITM0014514,HORD004641,PRD0015,1.0,184.83,184.83
HITM0014515,HORD004641,PRD0984,1.0,759.8,759.8
HITM0014516,HORD004641,PRD0889,1.0,252.57,252.57
HITM0014517,HORD004641,PRD0975,1.0,977.14,977.14
HITM0014518,HORD004642,PRD0802,1.0,1342.26,1342.26
HITM0014519,HORD004642,PRD0596,2.0,741.69,1483.38
HITM0014520,HORD004642,PRD0804,1.0,1164.25,1164.25
HITM0014521,HORD004642,PRD0970,1.0,71.64,71.64
HITM0014522,HORD004643,PRD0676,1.0,444.48,444.48
HITM0014523,HORD004644,PRD0339,1.0,427.29,427.29
HITM0014524,HORD004644,PRD0959,1.0,198.15,198.15
HITM0014525,HORD004645,PRD0496,1.0,176.22,176.22
HITM0014526,HORD004645,PRD0235,1.0,510.44,510.44
HITM0014527,HORD004645,PRD0898,2.0,236.36,472.72
HITM0014528,HORD004645,PRD0335,1.0,424.96,424.96
HITM0014529,HORD004645,PRD0196,1.0,437.6,437.6
HITM0014530,HORD004646,PRD0560,1.0,230.25,230.25
HITM0014531,HORD004646,PRD0422,1.0,1749.99,1749.99
HITM0014532,HORD004646,PRD0838,1.0,1007.36,1007.36
HITM0014533,HORD004647,PRD0999,1.0,464.57,464.57
HITM0014534,HORD004647,PRD0859,1.0,870.26,870.26
HITM0014535,HORD004648,PRD0238,1.0,690.75,690.75
HITM0014536,HORD004648,PRD0049,1.0,149.55,149.55
HITM0014537,HORD004648,PRD0156,1.0,681.59,681.59
HITM0014538,HORD004648,PRD0432,1.0,1225.0,1225.0
HITM0014539,HORD004649,PRD0370,1.0,143.48,143.48
HITM0014540,HORD004649,PRD0515,1.0,421.93,421.93
HITM0014541,HORD004649,PRD0457,1.0,2260.61,2260.61
HITM0014542,HORD004649,PRD0932,2.0,1316.49,2632.98
HITM0014543,HORD004650,PRD0222,1.0,1106.86,1106.86
HITM0014544,HORD004650,PRD0324,1.0,3625.94,3625.94
HITM0014545,HORD004651,PRD0750,1.0,203.37,203.37
HITM0014546,HORD004651,PRD0009,1.0,1102.1,1102.1
HITM0014547,HORD004652,PRD0877,1.0,1300.22,1300.22
HITM0014548,HORD004653,PRD0225,1.0,213.62,213.62
HITM0014549,HORD004653,PRD0117,1.0,1153.53,1153.53
HITM0014550,HORD004653,PRD0020,1.0,153.47,153.47
HITM0014551,HORD004653,PRD0931,2.0,2080.26,4160.52
HITM0014552,HORD004654,PRD0577,1.0,941.97,941.97
HITM0014553,HORD004654,PRD0666,1.0,108.17,108.17
HITM0014554,HORD004654,PRD0980,1.0,334.19,334.19
HITM0014555,HORD004655,PRD0522,1.0,942.08,942.08
HITM0014556,HORD004655,PRD0910,1.0,202.66,202.66
HITM0014557,HORD004655,PRD0649,1.0,915.45,915.45
HITM0014558,HORD004655,PRD0988,1.0,470.37,470.37
HITM0014559,HORD004656,PRD0370,1.0,143.48,143.48
HITM0014560,HORD004656,PRD0787,2.0,1706.85,3413.7
HITM0014561,HORD004657,PRD0436,1.0,99.16,99.16
HITM0014562,HORD004657,PRD0201,1.0,2007.57,2007.57
HITM0014563,HORD004657,PRD0937,2.0,983.99,1967.98
HITM0014564,HORD004657,PRD0718,1.0,1045.66,1045.66
HITM0014565,HORD004657,PRD0994,1.0,1974.93,1974.93
HITM0014566,HORD004658,PRD0825,1.0,289.25,289.25
HITM0014567,HORD004658,PRD0177,1.0,500.75,500.75
HITM0014568,HORD004659,PRD0715,1.0,343.66,343.66
HITM0014569,HORD004659,PRD0767,1.0,122.05,122.05
HITM0014570,HORD004659,PRD0528,1.0,821.66,821.66
HITM0014571,HORD004660,PRD0884,1.0,586.48,586.48
HITM0014572,HORD004660,PRD0091,1.0,1559.91,1559.91
HITM0014573,HORD004660,PRD0272,1.0,721.72,721.72
HITM0014574,HORD004660,PRD0432,2.0,1225.0,2450.0
HITM0014575,HORD004661,PRD0610,1.0,21.93,21.93
HITM0014576,HORD004662,PRD0634,1.0,405.16,405.16
HITM0014577,HORD004662,PRD0066,3.0,331.96,995.88
HITM0014578,HORD004662,PRD0460,2.0,99.79,199.58
HITM0014579,HORD004663,PRD0980,1.0,334.19,334.19
HITM0014580,HORD004663,PRD0380,1.0,117.36,117.36
HITM0014581,HORD004663,PRD0149,1.0,217.37,217.37
HITM0014582,HORD004664,PRD0599,1.0,1206.34,1206.34
HITM0014583,HORD004664,PRD0431,2.0,2253.8,4507.6
HITM0014584,HORD004664,PRD0370,1.0,143.48,143.48
HITM0014585,HORD004665,PRD0490,1.0,20.66,20.66
HITM0014586,HORD004665,PRD0630,3.0,59.46,178.38
HITM0014587,HORD004665,PRD0952,1.0,982.79,982.79
HITM0014588,HORD004665,PRD0761,1.0,965.07,965.07
HITM0014589,HORD004666,PRD0030,1.0,159.51,159.51
HITM0014590,HORD004666,PRD0638,2.0,248.57,497.14
HITM0014591,HORD004666,PRD0247,1.0,968.98,968.98
HITM0014592,HORD004667,PRD0961,1.0,1724.67,1724.67
HITM0014593,HORD004667,PRD0323,1.0,786.71,786.71
HITM0014594,HORD004667,PRD0516,1.0,565.33,565.33
HITM0014595,HORD004668,PRD0970,2.0,71.64,143.28
HITM0014596,HORD004668,PRD0497,1.0,1686.58,1686.58
HITM0014597,HORD004668,PRD0576,1.0,136.9,136.9
HITM0014598,HORD004668,PRD0591,1.0,2794.24,2794.24
HITM0014599,HORD004669,PRD0886,1.0,688.19,688.19
HITM0014600,HORD004669,PRD0242,1.0,1257.76,1257.76
HITM0014601,HORD004669,PRD0976,1.0,348.6,348.6
HITM0014602,HORD004670,PRD0151,1.0,1779.3,1779.3
HITM0014603,HORD004670,PRD0876,1.0,786.05,786.05
HITM0014604,HORD004670,PRD0570,1.0,98.43,98.43
HITM0014605,HORD004670,PRD0133,1.0,289.57,289.57
HITM0014606,HORD004671,PRD0604,1.0,1327.89,1327.89
HITM0014607,HORD004671,PRD0796,2.0,830.56,1661.12
HITM0014608,HORD004671,PRD0613,3.0,990.18,2970.54
HITM0014609,HORD004671,PRD0535,1.0,976.79,976.79
HITM0014610,HORD004672,PRD0999,1.0,464.57,464.57
HITM0014611,HORD004672,PRD0058,2.0,660.96,1321.92
HITM0014612,HORD004672,PRD0203,2.0,910.47,1820.94
HITM0014613,HORD004672,PRD0230,1.0,266.68,266.68
HITM0014614,HORD004673,PRD0150,1.0,27.72,27.72
HITM0014615,HORD004673,PRD0815,1.0,446.57,446.57
HITM0014616,HORD004673,PRD0480,2.0,37.46,74.92
HITM0014617,HORD004674,PRD0330,1.0,184.25,184.25
HITM0014618,HORD004674,PRD0328,1.0,728.97,728.97
HITM0014619,HORD004675,PRD0428,1.0,621.91,621.91
HITM0014620,HORD004675,PRD0750,1.0,203.37,203.37
HITM0014621,HORD004675,PRD0738,1.0,306.26,306.26
HITM0014622,HORD004676,PRD0886,1.0,688.19,688.19
HITM0014623,HORD004676,PRD0372,1.0,763.17,763.17
HITM0014624,HORD004677,PRD0378,1.0,110.97,110.97
HITM0014625,HORD004677,PRD0026,2.0,304.81,609.62
HITM0014626,HORD004677,PRD0463,1.0,533.33,533.33
HITM0014627,HORD004678,PRD0288,2.0,171.9,343.8
HITM0014628,HORD004678,PRD0168,1.0,325.2,325.2
HITM0014629,HORD004678,PRD0494,2.0,780.48,1560.96
HITM0014630,HORD004679,PRD0489,1.0,264.6,264.6
HITM0014631,HORD004679,PRD0283,1.0,733.77,733.77
HITM0014632,HORD004680,PRD0150,1.0,27.72,27.72
HITM0014633,HORD004680,PRD0362,1.0,1501.87,1501.87
HITM0014634,HORD004680,PRD0007,1.0,775.64,775.64
HITM0014635,HORD004680,PRD0486,2.0,825.47,1650.94
HITM0014636,HORD004680,PRD0278,1.0,100.15,100.15
HITM0014637,HORD004681,PRD0500,2.0,352.58,705.16
HITM0014638,HORD004682,PRD0837,1.0,333.32,333.32
HITM0014639,HORD004682,PRD0441,1.0,1117.87,1117.87
HITM0014640,HORD004682,PRD0856,1.0,415.09,415.09
HITM0014641,HORD004682,PRD0406,1.0,241.97,241.97
HITM0014642,HORD004682,PRD0557,1.0,1855.06,1855.06
HITM0014643,HORD004683,PRD0665,1.0,215.81,215.81
HITM0014644,HORD004683,PRD0466,1.0,283.41,283.41
HITM0014645,HORD004683,PRD0436,2.0,99.16,198.32
HITM0014646,HORD004684,PRD0579,1.0,878.27,878.27
HITM0014647,HORD004684,PRD0673,1.0,1324.45,1324.45
HITM0014648,HORD004684,PRD0476,1.0,59.63,59.63
HITM0014649,HORD004685,PRD0040,2.0,208.06,416.12
HITM0014650,HORD004685,PRD0646,2.0,98.45,196.9
HITM0014651,HORD004685,PRD0629,1.0,270.17,270.17
HITM0014652,HORD004685,PRD0551,1.0,2626.22,2626.22
HITM0014653,HORD004686,PRD0333,1.0,419.02,419.02
HITM0014654,HORD004686,PRD0863,1.0,1009.18,1009.18
HITM0014655,HORD004687,PRD0110,1.0,250.51,250.51
HITM0014656,HORD004687,PRD0749,1.0,633.27,633.27
HITM0014657,HORD004687,PRD0809,1.0,929.49,929.49
HITM0014658,HORD004688,PRD0007,1.0,775.64,775.64
HITM0014659,HORD004688,PRD0491,2.0,1093.0,2186.0
HITM0014660,HORD004688,PRD0195,1.0,337.11,337.11
HITM0014661,HORD004688,PRD0577,2.0,941.97,1883.94
HITM0014662,HORD004689,PRD0842,1.0,1682.83,1682.83
HITM0014663,HORD004689,PRD0153,1.0,926.23,926.23
HITM0014664,HORD004689,PRD0046,1.0,690.5,690.5
HITM0014665,HORD004690,PRD0840,1.0,148.97,148.97
HITM0014666,HORD004690,PRD0198,2.0,155.28,310.56
HITM0014667,HORD004690,PRD0010,1.0,15.97,15.97
HITM0014668,HORD004690,PRD0632,1.0,1094.69,1094.69
HITM0014669,HORD004690,PRD0622,3.0,1882.1,5646.3
HITM0014670,HORD004691,PRD0248,1.0,494.67,494.67
HITM0014671,HORD004691,PRD0790,1.0,25.52,25.52
HITM0014672,HORD004692,PRD0427,2.0,1807.66,3615.32
HITM0014673,HORD004692,PRD0155,2.0,237.13,474.26
HITM0014674,HORD004693,PRD0860,2.0,148.71,297.42
HITM0014675,HORD004693,PRD0568,1.0,272.51,272.51
HITM0014676,HORD004693,PRD0889,1.0,252.57,252.57
HITM0014677,HORD004693,PRD0201,1.0,2007.57,2007.57
HITM0014678,HORD004693,PRD0300,1.0,30.76,30.76
HITM0014679,HORD004694,PRD0540,1.0,255.66,255.66
HITM0014680,HORD004694,PRD0104,1.0,3735.61,3735.61
HITM0014681,HORD004695,PRD0111,1.0,1802.88,1802.88
HITM0014682,HORD004695,PRD0484,1.0,1275.63,1275.63
HITM0014683,HORD004695,PRD0144,3.0,1126.55,3379.65
